1,blue,2.0,0.0
2,blue,0.0,0.0
3,blue,2.0,0.0
4,blue,2.0,0.0
5,blue,0.0,0.0
6,blue,0.0,0.0
7,blue,2.0,0.0
8,blue,2.0,0.0
9,blue,2.0,0.0
10,blue,0.0,0.0
11,blue,2.0,0.0
12,blue,2.0,0.0
13,blue,2.0,0.0
14,blue,2.0,0.0
15,blue,0.0,0.0
16,blue,2.0,0.0
17,blue,0.0,0.0
18,blue,2.0,0.0
19,blue,0.0,0.0
20,blue,0.0,0.0
21,blue,2.0,0.0
22,blue,0.0,0.0
23,blue,0.0,0.0
24,blue,0.0,0.0
25,blue,2.0,0.0
26,blue,0.0,0.0
27,blue,0.0,0.0
28,blue,2.0,0.0
29,blue,0.0,0.0
30,blue,0.0,0.0
31,blue,2.0,0.0
32,blue,2.0,0.0
33,blue,0.0,0.0
34,blue,0.0,0.0
35,blue,0.0,0.0
36,blue,2.0,0.0
37,blue,0.0,0.0
38,blue,0.0,0.0
39,blue,2.0,0.0
40,blue,2.0,0.0
41,blue,2.0,0.0
42,blue,0.0,0.0
43,blue,2.0,0.0
44,blue,2.0,0.0
45,blue,2.0,0.0
46,blue,0.0,0.0
47,blue,2.0,0.0
48,blue,0.0,0.0
49,blue,2.0,0.0
50,blue,0.0,0.0
51,blue,2.0,0.0
52,blue,0.0,0.0
53,blue,0.0,0.0
54,blue,0.0,0.0
55,blue,2.0,0.0
56,blue,0.0,0.0
57,blue,2.0,0.0
58,blue,0.0,0.0
59,blue,2.0,0.0
60,blue,2.0,0.0
61,blue,0.0,0.0
62,blue,0.0,0.0
63,blue,2.0,0.0
64,blue,2.0,0.0
65,blue,2.0,0.0
66,blue,2.0,0.0
67,blue,2.0,0.0
68,blue,0.0,0.0
69,blue,0.0,0.0
70,blue,0.0,0.0
71,blue,2.0,0.0
72,blue,2.0,0.0
73,blue,2.0,0.0
74,blue,0.0,0.0
75,blue,2.0,0.0
76,blue,2.0,0.0
77,blue,0.0,0.0
78,blue,0.0,0.0
79,blue,2.0,0.0
80,blue,2.0,0.0
81,blue,0.0,0.0
82,blue,2.0,0.0
83,blue,0.0,0.0
84,blue,0.0,0.0
85,blue,2.0,0.0
86,blue,0.0,0.0
87,blue,2.0,0.0
88,blue,2.0,0.0
89,blue,2.0,0.0
90,blue,2.0,0.0
91,blue,2.0,0.0
92,blue,2.0,0.0
93,blue,0.0,0.0
94,blue,0.0,0.0
95,blue,0.0,0.0
96,blue,2.0,0.0
97,blue,2.0,0.0
98,blue,2.0,0.0
99,blue,2.0,0.0
100,blue,2.0,0.0
101,blue,0.0,0.0
102,blue,2.0,0.0
103,blue,0.0,0.0
104,blue,0.0,0.0
105,blue,0.0,0.0
106,blue,0.0,0.0
107,blue,2.0,0.0
108,blue,2.0,0.0
109,blue,2.0,0.0
110,blue,0.0,0.0
111,blue,0.0,0.0
112,blue,2.0,0.0
113,blue,2.0,0.0
114,blue,2.0,0.0
115,blue,0.0,0.0
116,blue,0.0,0.0
117,blue,2.0,0.0
118,blue,0.0,0.0
119,blue,0.0,0.0
120,blue,0.0,0.0
121,blue,2.0,0.0
122,blue,0.0,0.0
123,blue,2.0,0.0
124,blue,0.0,0.0
125,blue,0.0,0.0
126,blue,0.0,0.0
127,blue,2.0,0.0
128,blue,0.0,0.0
129,blue,0.0,0.0
130,blue,0.0,0.0
131,blue,2.0,0.0
132,blue,2.0,0.0
133,blue,0.0,0.0
134,blue,0.0,0.0
135,blue,0.0,0.0
136,blue,0.0,0.0
137,blue,2.0,0.0
138,blue,2.0,0.0
139,blue,2.0,0.0
140,blue,0.0,0.0
141,blue,0.0,0.0
142,blue,0.0,0.0
143,blue,0.0,0.0
144,blue,2.0,0.0
145,blue,0.0,0.0
146,blue,2.0,0.0
147,blue,0.0,0.0
148,blue,2.0,0.0
149,blue,2.0,0.0
150,blue,0.0,0.0
151,blue,0.0,0.0
152,blue,0.0,0.0
153,blue,0.0,0.0
154,blue,2.0,0.0
155,blue,0.0,0.0
156,blue,0.0,0.0
157,blue,0.0,0.0
158,blue,0.0,0.0
159,blue,2.0,0.0
160,blue,2.0,0.0
161,blue,0.0,0.0
162,blue,2.0,0.0
163,blue,0.0,0.0
164,blue,2.0,0.0
165,blue,2.0,0.0
166,blue,2.0,0.0
167,blue,2.0,0.0
168,blue,0.0,0.0
169,blue,2.0,0.0
170,blue,0.0,0.0
171,blue,0.0,0.0
172,blue,2.0,0.0
173,blue,2.0,0.0
174,blue,0.0,0.0
175,blue,2.0,0.0
176,blue,2.0,0.0
177,blue,0.0,0.0
178,blue,0.0,0.0
179,blue,0.0,0.0
180,blue,2.0,0.0
181,blue,0.0,0.0
182,blue,2.0,0.0
183,blue,2.0,0.0
184,blue,2.0,0.0
185,blue,0.0,0.0
186,blue,2.0,0.0
187,blue,2.0,0.0
188,blue,0.0,0.0
189,blue,0.0,0.0
190,blue,2.0,0.0
191,blue,0.0,0.0
192,blue,2.0,0.0
193,blue,0.0,0.0
194,blue,0.0,0.0
195,blue,0.0,0.0
196,blue,0.0,0.0
197,blue,0.0,0.0
198,blue,2.0,0.0
199,blue,2.0,0.0
200,blue,2.0,0.0
201,blue,2.0,0.0
202,blue,0.0,0.0
203,blue,2.0,0.0
204,blue,2.0,0.0
205,blue,2.0,0.0
